x,y
0.8228963147848845,2.669328666943811
0.7101995754055679,2.5086546102744003
0.9658347659278661,2.813917362089372
0.07861077878624201,3.14925866548371
0.05363707453943789,1.006087886469697
0.5749782165512443,2.9464532461439976
0.38778003002516925,2.0800022067064976
0.5103883659467101,2.618139908520256
0.36614797194488347,2.2284354779377056
0.21793083241209388,2.1547843937163793
0.6428831771481782,2.649847124035848
0.7528150065336376,2.1256009419054513
0.09224758786149323,1.7191620925626765
0.30730800912715495,2.0420721684769463
0.9920802351552993,3.1515454522951973
0.11898099863901734,2.419699407522451
0.525441377889365,3.0864351535235888
0.041267640655860305,1.7226200583414681
0.9388891037087888,2.2875542633652364
0.06716854241676629,2.0481114605860333
0.029733350267633796,1.5555183246116506
0.13128822622820735,1.9937173664304075
0.8189648576080799,2.572872751726698
0.896678677527234,2.507048846026185
0.0958688328973949,2.2571856161330555
0.6955034122802317,2.0364888423782053
0.5167800094932318,2.6145505268021045
0.44331254134885967,2.5487606551906246
0.2161298783030361,1.5474635240339032
0.3213757195044309,2.3331013937395637
0.8871734738349915,2.147646733835464
0.49356865766458213,1.5289770095374065
0.17760034278035164,1.5681826747005887
0.20178612181916833,2.4387121586567546
0.24887666385620832,1.3915957213276497
0.7293822881765664,2.6653321950183493
0.9085960856173187,2.8845737403485363
0.5000069923698902,2.106899327729286
0.6781699860002846,3.127898617760693
0.4532436893787235,1.3201674274376138
0.09642027504742146,2.279503523637909
0.049955408088862896,2.087345415304479
0.8661751486361027,2.6445700559563274
0.02687054523266852,2.8337324791303233
0.22001668950542808,1.2962117103077484
0.48980210069566965,2.38455698428319
0.24914896674454212,0.7004152246395019
0.1312076305039227,2.2919805434624516
0.6787862000055611,1.448634152185977
0.7289760105777532,2.8502469481109087
0.025569070130586624,2.556436992091922
0.26803203322924674,1.51446865400763
0.1455766416620463,2.288595270105573
0.7899361150339246,2.9286337605029087
0.4531092813704163,1.8317140359963553
0.450945483520627,1.5456187141781172
0.3976165968924761,2.4930567188889925
0.05297886091284454,1.8095303261193507
0.040211321553215384,2.770400333044344
0.24745065462775528,1.0035104543429245
0.1817108087707311,1.5118171581312758
0.6669092725496739,2.2611077515302305
0.581964066484943,2.8364973308729367
0.996586614055559,2.2721675600646325
0.623039647238329,2.290374215156368
0.766228636726737,2.9692454033057305
0.8773357677273452,2.6592194046883453
0.31438222900032997,2.1111324979346144
0.045133437030017376,2.749049250916623
0.9836068183649331,2.5586163937408313
0.8497163471765816,1.8966338609912354
0.34477383620105684,2.1606292806625453
0.7472414292860776,2.904492239718731
0.46515189949423075,1.6805394762225787
0.10170576069504023,2.035011384268796
0.15775693696923554,2.057761818609764
0.7289496015291661,2.0097714034826297
0.571483647916466,2.3180073307177675
0.7941680874209851,1.2831323600142224
0.5905259440187365,2.9610985503592193
0.7564317146316171,2.0191622519034658
0.7490316084586084,2.1304919114377294
0.9943104386329651,2.795465890370679
0.5924513859208673,1.9377491023865505
0.6744530152063817,2.616358053788246
0.809039598563686,3.172884327521033
0.8386058965697885,2.245456956938115
0.3915264343377203,2.462328503647318
0.4496642060112208,2.0344035126839453
0.20841040555387735,1.7570925575158152
0.6966915086377412,2.535860123740171
0.6415413490030915,1.3335670274628888
0.7961448573041707,2.9365703180292826
0.29137480701319873,2.634809266606508
0.09280600817874074,2.4236031073174327
0.6255774637684226,1.452865873749006
0.3727598311379552,1.8730521525938735
0.7476376465056092,2.876362740079168
0.2884673592634499,2.067873705503812
0.6699319710023701,3.1039885269323464
0.18337435857392848,1.9724532946385207
0.31124259042553604,2.2341314503745755
0.12889358308166265,1.553782816430131
0.8102160149719566,2.78208409422664
0.6904341375920922,1.1591599270905835
0.9991003694012761,2.685323733228402
0.29194252006709576,2.4002648926250787
0.2060059462673962,1.8120938445873687
0.4643814624287188,1.806844136114129
0.2579594673588872,1.644400040202361
0.01654608966782689,2.035363896714355
0.34461806155741215,2.5474516875444575
0.1838698957581073,2.086271259519849
0.4429231428075582,2.441407398524635
0.8906775845680386,3.9000874153298173
0.8711582105606794,2.12104206559511
0.5319039665628225,2.1291225979781876
0.6933332900516689,2.935789160538298
0.6660175744909793,2.746045196294185
0.6741907179821283,2.1072808983320774
0.19897415861487389,1.8256045260368217
0.730846572900191,1.5529621184375855
0.5928766939323395,2.2127415649821307
0.1735239145345986,1.8212565410520272
0.07218268304131925,1.5374481903909958
0.016012505162507296,1.5936882801675043
0.5112265928182751,2.6917241220930013
0.11498178006149828,1.804886456707771
0.2499227412045002,1.5936905883634704
0.0019064652733504772,1.6198156051636108
0.7060845976229757,2.264506122229612
0.4246212935540825,1.792868734982954
0.11280930042266846,2.151782994561789
0.6676254069898278,0.46620250142700015
0.7388997480738908,2.5799286012880183
0.978438459802419,1.3307402136881932
0.31883524637669325,2.695556464970308
0.5182902545202523,2.540731658414444
0.5771617274731398,3.044843525174996
0.726296623237431,2.3859567345160766
0.3009196587372571,2.3575368819721425
0.1943114479072392,2.2746116899625686
0.4210673857014626,1.7576351711531928
0.24612387921661139,2.6627522959908116
0.3005189278628677,2.3879623171600173
0.8179059487301856,1.7430945498300492
0.10189852979965508,1.6674864872427209
0.16701825009658933,2.666807644670256
0.3484452236443758,2.6658665086323885
0.04516464099287987,2.0117726564630733
0.6109841233119369,2.335566842931322
0.899642463773489,2.952600229734424
0.6499451175332069,3.064881913398544
0.8805250194855034,2.026123060784184
0.2118775532580912,1.8154648335551582
0.14064701553434134,2.077704536213339
0.5248770164325833,1.1377026836229147
0.3323959093540907,1.8537469069980053
0.694077929481864,3.0863220949127532
0.39191833627410233,1.731378436545556
0.32427909690886736,2.367723616536878
0.23428961960598826,2.2778085641638164
0.13524897396564484,2.4790447821609565
0.7688479258213192,2.629663106833548
0.21627836301922798,1.7672083887634114
0.4732856710907072,2.6199707206477085
0.9600908129941672,2.8013474752594214
0.5698885074816644,1.8129516426425019
0.6840019321534783,2.1459232889220394
0.9508403663057834,2.3364081773917924
0.3211476686410606,3.1206148113683048
0.5839275638572872,2.986785251210368
0.3954378282651305,1.914988426513618
