x,y
0.9264592382716855,4.970073305607645
1.822821168828376,9.286822323573166
-1.6105668983248294,-2.556065778206058
-0.285109752221173,1.9392667022236143
-0.3420730297201189,-1.3398263937403312
0.36617614618918554,3.5371180206420663
-1.3270408485631686,-0.5920165736288171
2.412592210398477,11.566258960940477
0.06381534756798347,1.342789051796101
1.5455147799114908,6.8616929202427395
-1.8847270987931564,-1.8239014741559518
0.9114272922241625,5.899917044709525
-1.3054558770505584,-1.0755874844071631
0.042073650294870896,2.5669977011508918
-0.7853306016907439,2.8618775179953375
1.2116326124734185,5.739850551854376
-0.9245487519794942,-0.619909829151509
-0.6780289575133545,1.3740197920981871
1.3321593670337932,7.709875208786708
0.4625875533127766,3.0351273608603075
-1.302221881565417,-1.6065398368235941
1.1084912642960307,4.314927898373378
-0.7721368421651641,-0.185706438949175
-0.6771702647189832,-0.3332418428777051
0.46430729594308184,2.503426218102906
-1.950318770306864,-2.777720602842452
-1.0555949836665173,0.26257708513913314
-0.117809546430733,1.1483020386769518
-0.25952111719256177,0.19257068907919295
-1.748239043088638,-2.4788225083223043
-0.908864577132599,-0.49064867477833984
0.20692060559769257,1.803286061715361
0.313473820135052,3.180311067061097
1.1617710747781713,2.4249488352943005
-1.693991579593487,-1.2262135484114973
1.035217583500927,3.3245324406714976
0.6658340971870581,5.291447497613549
-1.2718919234239483,-0.4436481755276743
0.6096392676584742,5.5272731441878555
0.8209691838411974,4.8455195977267556
0.6948703405767956,4.740187522044071
2.530835693066597,13.149983663867632
0.4522429601178258,2.5531936844464673
0.9887444216900199,6.534421743546638
-0.12650977266670224,2.1038787497471505
0.5149084737435516,2.3455739403270246
0.8279297340747717,4.059597469192663
-1.323671952464882,0.0716349007203736
-0.3245526558338158,2.0622970393233455
-0.5578677132348421,0.4603857249636769
-0.9025802542690473,-0.24026564255824578
-1.1316367924003083,0.25094853345146273
0.4970813097408581,5.094607552733299
-0.5477187551437934,-0.3214372459803825
-0.0894013928214422,1.1548442399071055
-2.130963174760466,-2.1076254412964595
-0.9007151558425025,-2.5459732207320696
1.2301396098461748,5.822138464036693
0.08005681380088117,3.721941248464261
0.42894280159446196,2.4496629051202485
-0.8452911148678904,0.2325533259985174
0.2349511840864943,3.0537820904329505
-1.4597261369291246,-0.49093762301409205
0.028144597743704328,2.575308140267967
-0.6747329048207229,-0.47842805353066875
0.5419821459667847,4.539474531378445
-1.2117225326493677,-0.2584277123583283
0.6399570919785408,3.180658593525777
-0.47095832644503166,0.3058705389794583
0.19463775327452099,2.3248311758012417
-0.5217573237185967,2.4909253353667546
-0.1991636121212053,2.8119851743964155
-0.5229086034599781,0.002529918168403089
-1.2708077252694532,-2.427600170997067
-0.3895214527966905,1.372879270167676
0.28188491992513437,2.9040425274145627
0.385172317142477,3.5958513570397326
-0.7999235428461174,1.2403428867863986
0.06239789468229888,1.9616678937729708
0.507442821374047,4.254289420096416
-0.45576609432795145,-0.5023100114094146
-1.1019165349225972,-3.0952167903024455
-0.7848240697970177,-0.3416745113846207
1.7517408783460773,8.833036901630411
0.4789191798480171,3.5069268947047543
